"CompanyName","Ticker","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","EPS","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"Campari","CPR.MI",9.67599964141846,9.33100032806396,8.67800045013428,10.1099996566772,1966640.96825397,9.36627785364787,487313720,18264897536,2557100000,4555500000,1996600000,548100000,121900000,-20800000,101100000,57450000,501650000,4715247379.97829,20.9770303527482,0.0126111294040171,0.0055352076189167,0.117891201585705,82.0756724104142,1.03697345420907,"BUY",150,49.1803278688525,79,25.9016393442623,86.5,28.3606557377049
"Inditex","ITX.MC",30.0599994659424,25.3961887359619,21.1900005340576,30.0599994659424,5856305.81746032,25.6770342266749,1171707486,85813166080,11867693000,26417860000,14520019000,7397515000,0,0,0,434739000,-2747332000,35221526403.4007,Inf,0.0164562534588343,0,0.371030317032557,81.0176367967923,1.18364215113019,"HOLD",82,26.8852459016393,146,47.8688524590164,84.5,27.7049180327869
"Pharma Mar","PHM.MC",102.699996948242,101.800003051758,69.0999984741211,134.199996948242,219433.507936508,99.8162697080582,14121909,1624440448,227537000,330259000,102722000,96210000,10057000,-1088000,8969000,6169000,47806000,1450320011.20335,22.6247389877697,0.0186792789901259,0.00552128581324269,0.436838957112668,235.098072816235,1.0088408042191,"BUY",164,53.7704918032787,64,20.983606557377,84.5,27.7049180327869
"VGP","VGP.BR",139,117.599998474121,111.800003051758,144,13627.7222222222,125.934920538039,8852152,3356086272,922005000,2227742000,1305737000,222356000,-11391500,0,-11391500,86999500,33922500,1230449128,-80.9379800728614,0.0390527718200761,-0.0033942810395072,9.82806214805168,14.1431747079006,1.18197280445193,"HOLD",81,26.5573770491803,144,47.2131147540984,83,27.2131147540984
"SOPRA STERIA GROUP","SOP.PA",136,141.399993896484,101.800003051758,145,28977.9126984127,131.497619447254,13608489,3709800704,3091300000,4536700000,1397800000,245500000,133350000,-14200000,119150000,31550000,1048100000,1850754504,23.1818522684664,0.00695439416315824,0.0321176282789341,2.31840581272469,58.6609985419968,0.961810508277408,"BUY",175,57.3770491803279,49,16.0655737704918,82,26.8852459016393
"Kingspan Group","KRX.IR",69.8499984741211,77.1170425415039,52.5911331176758,82.2016830444336,641117.246031746,67.7866297827827,152316201,13089829888,2.944e+09,5341600000,2348900000,1329700000,151900000,-3.4e+07,117900000,114550000,1251650000,10639286407.4339,19.3811718235681,0.0214448854275872,0.00900699252845783,0.752053945988319,92.8789734389692,0.905766043044613,"BUY",196.5,64.4262295081967,25,8.19672131147541,81,26.5573770491803
"United Internet","UTDI.DE",34.2000007629395,32.4700012207031,29.5699996948242,39.0299987792969,267942.079365079,34.6822223511953,84512267,8468092416,4319625000,9230836000,4519060000,131270000,208057000,-90168000,117889000,41960000,1382562000,2890319595.87774,20.7617383697737,0.00454563378658228,0.0139215533096043,0.496495970224062,68.882735840747,1.05327993462265,"HOLD",135,44.2622950819672,86,28.1967213114754,80,26.2295081967213
"EURONEXT","ENX.PA",83.8499984741211,98.9000015258789,80.4000015258789,107.300003051758,132590.246031746,92.3746030292814,69766526,6623383552,1795700000,2884600000,1058700000,629500000,74700000,-3e+06,71700000,67100000,2.32e+08,5849923098.64473,24.0388219544846,0.0232614573944394,0.0108252827934673,0.961779292264029,87.1821624239155,0.847826058447333,"HOLD",204,66.8852459016394,9,2.95081967213115,79,25.9016393442623
"UCB","UCB.BR",79.4199981689453,98,77.5400009155273,99.9000015258789,269817.634920635,89.0557143801735,120947925,16749767680,6.047e+09,1.3319e+10,7.271e+09,1.336e+09,3.52e+08,-9.5e+07,2.57e+08,184500000,1369500000,9605683982.03773,17.1789772727273,0.0138523913206697,0.0153434963940945,1.52544989920249,52.0633278159227,0.810408144581075,"HOLD",207.5,68.0327868852459,4,1.31147540983607,78,25.5737704918033
"Unipol","UNI.MI",4.6560001373291,3.75600004196167,3.12800002098083,4.81199979782104,2819329.61111111,3.98326982770647,554314866,9214111744,69881300000,79406500000,7613500000,1094800000,27950000,-34150000,-6200000,96600000,3564700000,2580890092.21956,2500.22540250447,0.00121652509555263,-0.000672880921379892,0.17426918512411,26.7172887393329,1.23961663613225,"HOLD",33,10.8196721311475,176,57.7049180327869,76.5,25.0819672131148
"Vivendi","VIV.PA",27.6599998474121,24.5400009155273,23.2099990844727,31.2199993133545,2698858.97619048,25.9631745323302,734797035,37756887040,2.1691e+10,3.8122e+10,1.5759e+10,9.76e+08,216500000,-1.16e+08,100500000,341500000,4.257e+09,20324485875.9789,100.189376443418,0.00895808194743193,0.00266176604796707,0.464754188889725,59.5153319940816,1.12713931603444,"BUY",89,29.1803278688525,120,39.344262295082,76.5,25.0819672131148
"Atos","ATO.PA",64.6800003051758,70.9800033569336,57.5800018310547,76.879997253418,582955.384,68.1443201599121,94852848,9071033344,1.1256e+10,1.8127e+10,6.861e+09,3.282e+09,508500000,-6.7e+07,441500000,110500000,2.777e+09,6135082237.58679,22.1356932153392,0.00609587907541237,0.0486714118730507,1.16496238468243,55.5211062225049,0.911242564753381,"HOLD",178,58.3606557377049,28,9.18032786885246,74.5,24.4262295081967
"CaixaBank","CABK.MC",2.50799989700317,2.04299998283386,1.56200003623962,2.53999996185303,15012791.8174603,2.08789284361733,3582241750,45146234880,4.26242e+11,4.5152e+11,2.5253e+10,3.076e+09,0,0,0,6.55e+08,2.028e+09,8984261940.04047,Inf,0.00145065556343019,0,0.182846397789876,13.7164304428099,1.227606420987,"HOLD",36,11.8032786885246,170,55.7377049180328,74.5,24.4262295081967
"Danone","BN.PA",58.1199989318848,58.0999984741211,46.8300018310547,58.5,1890195.77777778,53.986508021279,640822228,50526998528,2.6478e+10,4.2776e+10,1.6205e+10,5.93e+08,8.31e+08,-290500000,540500000,470500000,5715500000,37244587206.888,31.8628158844765,0.0109991584065831,0.0106972512863688,0.734212983635767,79.1595902378066,1.00034424196711,"BUY",145,47.5409836065574,60,19.672131147541,73,23.9344262295082
"Siemens Gamesa","SGRE.MC",29.8500003814697,23.0400009155273,21.5900001525879,38.4799995422363,1366563.3968254,29.2004762225681,222657503,21442308096,1.1372e+10,1.6246e+10,4.874e+09,1.533e+09,-2.89e+08,-1.4e+08,-4.29e+08,1.1e+07,2.295e+09,6646326549.4871,-39.3494809688581,0.000677089745168041,-0.0200071745112192,0.0494032307548154,604.211504498827,1.29557288174207,"BUY",1,0.327868852459016,203,66.5573770491803,72,23.6065573770492
