"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","ebitda","returnOnAssets","returnOnEquity","freeCashflow","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"B4B.DE","Metro AG","Germany","Consumer Defensive","Food Distribution",10.5699996948242,7.02763414382935,6.90450620651245,10.5699996948242,697105.441666667,9.07015662590663,120482930,7806985728,1.535,7.05e+08,0.0084,-0.07311,1147474944,1.1368e+10,1.352e+10,2.141e+09,1.952e+09,1.42e+08,-4.9e+07,9.3e+07,9.9e+07,6.337e+09,1273504533.33153,80.056338028169,0.0084,0.0119124080970781,6.88599328653044,1.50406231720319,"HOLD",98,29.6969696969697,291,88.1818181818182,215.5,65.3030303030303
"MELE.BR","MELEXIS","Belgium","Technology","Semiconductor Equipment & Materials",79.6999969482422,75.0949249267578,75.0949249267578,97.1586380004883,52488.3278688525,86.1466608516506,20200000,3406689024,1.894,130836200,0.118549995,0.22021,67748800,90693000,464637000,373944000,76913000,33001000,-10951000,22050000,27765000,155634000,1609939938.35449,2.74818944880458,0.118549995,0.00647256026149101,42.0802518206136,1.06132334543214,"HOLD",302,91.5151515151515,87,26.3636363636364,215.5,65.3030303030303
"OBEL.BR","ORANGE BELGIUM","Belgium","Communication Services","Telecom Services",19.2800006866455,16.1800003051758,16.1000003814697,23.5,120572.368852459,21.9718852277662,28189324,1798395520,0.819,333649984,0.030539999,0.08169,183420368,1184500000,1794200000,609700000,77200000,99900000,-46900000,5.3e+07,-4300000,330400000,543490186.076073,11.8568568568569,0.030539999,0.029470713983985,23.5409043792985,1.19159458114955,"HOLD",229,69.3939393939394,159,48.1818181818182,213.5,64.6969696969697
"SOP.PA","SOPRA STERIA GROUP","France","Technology","Information Technology Services",149.899993896484,122.5,122.5,157.100006103516,24814.1967213115,138.802458966365,13586228,3869674496,5.25,351300000,0.03387,0.083000004,312162496,3091300000,4536700000,1397800000,245500000,133350000,-14200000,119150000,31550000,1048100000,2036575494.27625,23.1818522684664,0.03387,0.0307907034876352,28.5523797898065,1.22367341956314,"BUY",209,63.3333333333333,179,54.2424242424242,213.5,64.6969696969697
"ABCA.PA","ABC ARBITRAGE","France","Financial Services","Asset Management",7.36999988555908,7.11978197097778,6.92999982833862,8.01565456390381,47431.2786885246,7.27780547689219,33316666,261230976,0.604,36102000,0.1388,0.23878,34313888,19026000,173057000,154031000,8767000,4493500,0,4493500,4707069,12072484,245543824.60721,4.23411594525426,0.1388,0.0172012525803984,12.2019865654952,1.03514404171381,"BUY",320,96.969696969697,66,20,212,64.2424242424242
"MMK.VI","Mayr-Melnhof Karton AG","Austria","Consumer Cyclical","Packaging & Containers",165.800003051758,148.238861083984,144.311996459961,179.653717041016,8672.03305785124,168.503501324614,4600000,3407628032,7.989,363816000,0.05906,0.10619,140540624,852472000,2399570000,1542346000,146241000,94503000,-45099000,49404000,45607000,624877000,762680014.038086,9.02058135720559,0.05906,0.0144980612719646,20.7535364941492,1.11846517059939,"HOLD",265.5,80.4545454545455,118,35.7575757575758,210.5,63.7878787878788
"SON.LS","Sonae","Portugal","Consumer Cyclical","Department Stores",0.799000024795532,0.634004414081573,0.609076917171478,0.808496713638306,3695029.13114754,0.680675040503017,796233779,4342042624,0.035,432275168,0.018819999,0.02027,965607936,5709074925,8148927271,1992789217,763302610,280318008,-87558854,192759154,94921935,1947420575,636190809.16404,20.3664222849358,0.018819999,0.0443936577072165,22.8285721370152,1.26024363087909,"HOLD",189.5,57.4242424242424,194,58.7878787878788,210.5,63.7878787878788
"ALBBV.HE","Ålandsbanken Abp B","Finland","Financial Services","Banks—Regional",26.2000007629395,19.1863651275635,19.1863651275635,26.7000007629395,6130.62393162393,23.5531531113845,11191627,1715972352,2.22,0,0.0059399996,0.12477,0,5.791e+09,6.089e+09,2.98e+08,794800000,82300000,-5e+05,81800000,8600000,41300000,293220635.938534,70.3645200486027,0.0059399996,0.0476697657189293,11.8018021454682,1.36555312008005,"HOLD",138,41.8181818181818,245,74.2424242424242,209,63.3333333333333
"CLA.PA","CLARANOVA","France","Technology","Software—Application",7.26000022888184,7.15000009536743,6.34499979019165,8.80500030517578,321275.090163934,7.06155737501676,36608356,272648960,0.19,31700000,0.06643,0.14561,33062500,170600000,243700000,58800000,118100000,19800000,-550000,19250000,4250000,138900000,265776672.938988,8.61616161616162,0.06643,0.0706036069237161,38.2105275204307,1.01538463385276,"BUY",325,98.4848484848485,57,17.2727272727273,208,63.030303030303
"NXU.DE","NEXUS AG O.N.","Germany","Healthcare","Health Information Services",65,49.7362518310547,48.1415023803711,65,5711.47540983607,55.0492433329098,14439341,990858816,0.99,19879000,0.037130002,0.12642999,22524000,99579000,223162000,120201000,26449000,4065000,931000,4996000,6128000,48279000,938557165,24.4966789667897,0.037130002,0.00504209067863812,65.6565656565657,1.30689381702493,"HOLD",162,49.0909090909091,219,66.3636363636364,207,62.7272727272727
"KAMUX.HE","Kamux Oyj","Finland","Consumer Cyclical","Auto & Truck Dealerships",15.3199996948242,12.3300590515137,12.171217918396,15.7799997329712,140816.260504202,13.9198993073792,21552688,689166528,0.606,32500000,0.104949996,0.26268,737500,95600000,191300000,95700000,11200000,2400000,-2e+05,2200000,5300000,198800000,330187173.582642,39.8333333333333,0.104949996,0.00319226182731846,25.2805275492149,1.24249199706335,"HOLD",193.5,58.6363636363636,187,56.6666666666667,206,62.4242424242424
"KCR.HE","Konecranes Oyj","Finland","Industrials","Farm & Heavy Construction Machinery",37.2599983215332,26.8283729553223,25.8927211761475,41.4199981689453,162196.478991597,34.089910491174,60774473,3542202880,1.629,315700000,0.03926,0.10594,415049984,2678800000,3879600000,1191700000,447600000,2.3e+07,-8e+06,1.5e+07,18200000,7.04e+08,2264456761.97206,116.469565217391,0.03926,0.00423465298520676,22.8729271464292,1.38882810312735,"HOLD",127,38.4848484848485,252,76.3636363636364,205,62.1212121212121
