"Ticker","Signal","Final_rank","Quality","Momentum","PER","MCap","ROA","FCF2EV","FCF2D","MomentumValue"
"PORF.AS","HOLD",97,42.5,350,11.9727042413527,8916975.9975071,0.032980002,228.631751412429,144.745762711864,0.0471698060278833
"DOM.MC","HOLD",96,193,199,35.1315799512361,464726600.284335,0.01949,16.1210860654249,6.10294879821451,-0.169096154137659
"OIZ.IR","HOLD",95,283.5,96,22.4193542234359,428973632.402305,0.0171,8.88707751815664,4.49838379688613,-0.359888559293442
"HHFA.DE","HOLD",94,69,310,27.0565542892809,484869281.976322,0.030580001,79.9109883521842,33.6173918229803,-0.0142854954938302
"BRE.MI","HOLD",93,49,329,27.5447582039992,1651670975.19194,0.03604,415.27623972819,107.007993533149,0.0179150901541061
"ELEAV.HE","HOLD",92,81.5,295,37.3076915740967,14423443.8163862,0.027479999,54.014913368984,20.151871657754,-0.030521626501405
"AKW.PA","HOLD",89,246.5,124,16.497461928934,236869746.75,0.052699998,45.8349782741936,8.95559315253883,-0.30045156933148
"MAP.MC","HOLD",85.5,254,106,9.08670535666405,1414498670.05547,0.01263,4.46249782984176,6.69302869119658,-0.335592413283095
"ECONB.BR","HOLD",85.5,338,22,11.6037737648442,384842436.717713,0.026099999,8.8702667627392,6.64787600992211,-0.5618275098651
"OKDBV.HE","HOLD",82,110,240,33.5833350817363,308771942.395168,0.01195,16.1387882753036,9.57732793522267,-0.116203544440151
"BMW.DE","BUY",81,75.5,274,13.5033050047214,30881616694.5,0.01349,21.5616869971406,17.2800412758865,-0.063282273825927
"IR5B.IR","HOLD",77,188,148,33.7500013411045,NA,0.03093,29.1990418315617,7.71218315617334,-0.261096878491538
"GFC.PA","HOLD",76,60,275,8.06326867825956,8427616456.37119,0.0153,27.8424753931635,13.552328182241,-0.0632440603252645
"MTU.PA","HOLD",75,156,178,20.7070704106684,274914626.964855,0.03758,47.419922557332,11.0379260740198,-0.197136201956406
"OKDAV.HE","HOLD",74,106,226,35.5000019073486,326394162.976547,0.01195,16.9315746720648,9.57732793522267,-0.137927722800749
"RIN.PA","HOLD",73,141,182,18.3800617771274,271890577.186966,0.020920001,19.4174288229011,10.5900445887631,-0.190912307172597
"COFA.PA","HOLD",72,32.5,290,16.4545458013361,766011835.644217,0.01339,30.3956182436038,22.48473495336,-0.0386990157839914
"IIA.VI","HOLD",71,17,298,31.577947928425,1624586538.0471,0.02088,114.575097792133,75.7690227592334,-0.0268148915666145
"BMW3.DE","BUY",68,84,225,10.5854578351389,24208595694.6283,0.01349,19.9871584376578,17.2800412758865,-0.138730851872551
"ALPRO.PA","HOLD",67,277.5,29,6.01626024013612,NA,0.03155,12.4037365734329,11.7323676650459,-0.522139462978302
"EVS.BR","HOLD",66,230.5,75,30.9885917054383,207010479.310646,0.01893,25.3972406359472,2.41942872541094,-0.406385414332522
"STF.PA","HOLD",64.5,81.5,219,13.2193359957052,244989417.449554,0.029649999,55.8119331390874,29.0337066167155,-0.146020103067618
"ILD.PA","SELL",63,101,192,4.56498742304028,3107439134.77451,0.01449,20.8987687075584,10.5219741112871,-0.172888219568366
"HOME.MC","HOLD",62,157.5,134,12.987654886128,565828912.941284,0.0376,38.9248630674509,14.4040674659359,-0.283870943130985
"COV.PA","BUY",61,6,282,10.6857934221968,3974170720.36537,0.01951,522.848261039269,298.196372194965,-0.054480895766636
"ECR.MC","HOLD",58.5,161,123,8.27054781456516,222328603.513131,0.01181,16.1200626931172,4.79736688907796,-0.300777379609613
"DESA.MC","SELL",56,24,248,21.3776722090261,3265389,0.01897,57.2751214641062,32.4383495719932,-0.1
"ALBKK.PA","HOLD",55,91,180,26.2790702110113,9696507.5636692,0.014359999,22.2346048157981,11.0575194448326,-0.192857129233224
"MRN.PA","HOLD",52,145.5,120,14.8177087306976,512201779.385639,0.041079998,48.28251136,20.416,-0.30572540709105
"ALEO2.PA","HOLD",47,190,60,11.9574465650193,NA,0.01578,9.4827801578354,8.96674182638106,-0.429268300341823
"CGR.PA","HOLD",46,19,228,33.4000015258789,97012876.2320328,0.022090001,131.222276006149,81.6458932818269,-0.135074134335469
"TEF.MC","HOLD",43,192,47,14.6916667620341,37020393634.231,0.0231,15.0954206839378,9.02104936787565,-0.455555464651798
"DAM.DE","HOLD",38,88,133,29.1970802919708,NA,0.0374,211.520308526665,30.3260018077734,-0.284163067591149
"SON.LS","BUY",36.5,120,99,24.2857145411628,536165097.319635,0.01716,16.9469832090828,12.5751097844505,-0.355895374047121
"LPE.PA","HOLD",34,35.5,176,23.2912882152769,180520985.069183,0.02306,67.3192214765101,31.7890093959732,-0.200954594485078
"SIP.BR","HOLD",33,65.5,144,33.9483394833948,262123180,0.01988,45.7457051538696,10.9222678383605,-0.263959857989763
"PIHLIS.HE","SELL",31,67,136,27.3076913295648,136844827.098389,0.025840001,49.4145522454424,22.9768786127168,-0.280542393405296
"ONTEX.BR","SELL",27.5,165,25,12.754491703239,451844933.076782,0.03125,22.8930586141503,18.6389492049599,-0.543069901052828
"JCQ.PA","HOLD",26,128,49,16.3776493256262,207880267,0.0206942719570483,18.4492671423028,16.3885489119078,-0.445958742541403
"LDO.MI","HOLD",23,52,112,7.73628951510025,6637144682.12424,0.037320003,354.9044736,143.888884622222,-0.317503824311672
"MERY.PA","HOLD",22,83,71,9.61087456644217,651012083.532818,0.02178,29.009211028794,21.819636548792,-0.411152197743168
"REN.MC","HOLD",19.5,102,42,3.29245283918561,37069935.521297,0.018070001,21.4154286279396,13.671156470658,-0.468176817621632
"ISUR.MC","BUY",17,42.5,100,5.87869357914428,66013299.5803556,0.01986,40.2284916109671,30.1323148274451,-0.354977196931767
"CGM.PA","SELL",16,64,78,38.2799338329502,134927669.534874,0.02173,39.1472198247205,18.8767943357942,-0.397435897435897
"IPR.LS","HOLD",12,77,40,4.75000004683222,9231870.57102084,0.026099999,39.4885046752558,35.2193417484449,-0.47058820435745
"FNG.BR","HOLD",10,90,3,3.04347826086957,32984917,0.0138195860112923,16.8124517241379,21.2268862068966,-0.865384615384615
"ALLAN.PA","HOLD",5,1,38,17.2638442694947,21432204.3712959,0.010240001,563.902223302938,451.982965754813,-0.4725032463974
"GLJ.DE","SELL",3.5,10,28,18.553829346357,953099699.846527,0.013250001,59.481978071486,52.9157089989656,-0.523681093373059
