"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","ebitda","returnOnAssets","returnOnEquity","freeCashflow","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"KBC.BR","KBC","Belgium","Financial Services","Banks—Regional",61.7200012207031,45.6800003051758,41.8899993896484,64.9599990844727,722298.072580645,58.2824192047119,257025211,-8083542528,3.34,0,0.00471,0.06898,0,2.99213e+11,3.20743e+11,2.153e+10,2.5976e+10,2.545e+09,-6.38e+08,1.907e+09,5.38e+08,1.746e+09,15863596336.6715,117.568958742633,0.00471,-0.235911420444005,18.4790422816476,1.35113837146166,"BUY",8,3.84615384615385,139,66.8269230769231,45,21.6346153846154
"ITX.MC","Inditex","Spain","Consumer Cyclical","Apparel Retail",28.6644477844238,23.4044589996338,21.0975914001465,29.9786911010742,5107466.25806452,26.4598234699618,1107511831,91476934656,0.355,3177999872,0.04694,0.07485,2322249984,1.1868e+10,2.6418e+10,1.452e+10,7.398e+09,0,0,0,4.35e+08,6.317e+09,31746215050.3311,Inf,0.04694,0,80.7449233364052,1.22474301947643,"BUY",51,24.5192307692308,94,45.1923076923077,43.5,20.9134615384615
"TEG.DE","TAG","Germany","Real Estate","Real Estate Services",25.7700004577637,25.2999992370605,23.2800006866455,27.1399993896484,423810.483870968,24.9529837946738,146231974,6589378048,2.47,261996000,0.02655,0.15864,183902128,3796457000,6477985000,2602615000,324320000,172667000,0,172667000,213213000,266480000,3768398036.91969,21.9871602564474,0.02655,0.0262038387754073,10.4331985658962,1.01857712390816,"BUY",116,55.7692307692308,29,13.9423076923077,43.5,20.9134615384615
"ZAL.DE","Zalando SE","Germany","Consumer Cyclical","Internet Retail",88.9199981689453,80.1800003051758,76.379997253418,102.349998474121,540614.975806452,88.3432257252355,173131666,21574578176,0.86,490200000,0.04701,0.11792,283824992,4343700000,6494800000,2151300000,2.644e+09,1.9e+08,-108300000,81700000,131400000,2573300000,15394867423.7065,22.8615789473684,0.04701,0.00378686430545765,103.395346708076,1.10900471227867,"BUY",88,42.3076923076923,53,25.4807692307692,42,20.1923076923077
"KNEBV.HE","KONE Oyj","Finland","Industrials","Specialty Industrial Machinery",66.120002746582,71.1327819824219,64.2239837646484,73.6540908813477,747937.233333333,67.891926574707,354293546,32790536192,1.81,1489500032,0.08981,0.29649,1274300032,5594800000,8.792e+09,3174600000,457900000,301400000,-30900000,270500000,283100000,2621200000,23425890234.6163,18.5627073656271,0.08981,0.00824933140513862,36.5303882577801,0.929529267714025,"HOLD",134,64.4230769230769,6,2.88461538461538,41,19.7115384615385
"ELE.MC","Endesa","Spain","Utilities","Utilities—Regulated Electric",22.2000007629395,23.0671100616455,20.3199996948242,24.0759315490723,1572637.69354839,22.2463861896146,317156154,30306725888,1.317,4063000064,0.05471,0.18298,1099836032,2.4597e+10,3.2062e+10,7.315e+09,4.03e+08,9.82e+08,-4.7e+08,5.12e+08,-1.17e+08,4.334e+09,7040866860.77094,25.0478615071283,0.05471,0.0168939397113407,16.8564926066359,0.962409278995559,"BUY",127.5,61.2980769230769,11,5.28846153846154,40,19.2307692307692
"AKZA.AS","AkzoNobel","Netherlands","Basic Materials","Specialty Chemicals",103.449996948242,84.2399978637695,82.6999969482422,103.449996948242,542803.717741936,89.1975805836339,187715490,20449949696,3.849,1348999936,0.05138,0.121920004,9.65e+08,7.29e+09,1.3394e+10,5.889e+09,1.197e+09,-3.1e+07,-5.7e+07,-8.8e+07,2.17e+08,2.263e+09,19419166867.6378,-235.161290322581,0.05138,-0.00430318906932142,26.8771101450356,1.22803893128699,"HOLD",41,19.7115384615385,96,46.1538461538462,39,18.75
"FBK.MI","FinecoBank","Italy","Financial Services","Banks—Regional",14.25,11.3400001525879,11.3400001525879,15.1850004196167,2559625.85483871,13.645201629208,609434109,7155852800,0.53,0,0.010829999,0.21082,0,30067892000,31755017000,1687125000,1760348000,0,0,0,78223000,176032000,8684436053.25,Inf,0.010829999,0,26.8867924528302,1.25661373970511,"BUY",20,9.61538461538462,110,52.8846153846154,38,18.2692307692308
"ENG.MC","Enagás","Spain","Utilities","Utilities—Regulated Gas",18.7099990844727,18.6440143585205,17.0900001525879,20.0477428436279,1347537.59677419,18.3805685350972,227063216,9156339712,1.598,687062976,0.032309998,0.13024001,391363488,6.091e+09,9.262e+09,3.154e+09,995400000,193500000,0,193500000,92900000,232400000,4248352563.47742,31.4780361757106,0.032309998,0.0211328987440697,11.7083849089316,1.00353919089973,"BUY",106.5,51.2019230769231,23,11.0576923076923,37,17.7884615384615
"COLR.BR","Colruyt","Belgium","Consumer Defensive","Grocery Stores",49.6599998474121,53.2000007629395,48.2999992370605,53.439998626709,186699.540322581,49.9241936591364,126267850,6718971392,3.543,822400000,0.071550004,0.21333,275637504,2690700000,5059900000,2364700000,247700000,145550000,-109400000,36150000,122850000,2495050000,6270461411.73306,18.4864307798008,0.071550004,0.00538028782843789,14.0163702645815,0.933458630361648,"BUY",122,58.6538461538462,7,3.36538461538462,36,17.3076923076923
